20.8900,9.6500,0.7000,0.7000
20.6400,9.6000,0.7500,0.7500
20.3900,9.6000,0.7433,0.7433
20.1400,9.6000,0.7000,0.7000
19.8900,9.6000,0.7000,0.7000
19.6400,9.6000,0.7000,0.7000
19.3900,9.5500,0.7500,0.7500
19.1400,9.5500,0.7500,0.7500
18.8900,9.5500,0.7018,0.7018
18.6400,9.5500,0.7071,0.7071
18.3900,9.5000,0.7500,0.7500
18.1400,9.5000,0.7500,0.7500
17.8900,9.4500,0.7500,0.7500
17.6400,9.4500,0.7500,0.7500
17.3900,9.4500,0.7500,0.7500
17.1400,9.4500,0.7500,0.7500
16.8900,9.4500,0.7500,0.7500
16.6400,9.4500,0.7762,0.7762
16.3900,9.4000,0.7500,0.7500
16.1400,9.4000,0.7500,0.7500
15.8900,9.4000,0.7280,0.7280
15.6400,9.4000,0.7018,0.7018
15.3900,9.4000,0.7500,0.7500
15.1400,9.4000,0.7500,0.7500
14.8900,9.3500,0.7000,0.7000
14.6400,9.3500,0.7280,0.7280
14.3900,9.3500,0.7159,0.7159
14.1400,9.3500,0.7000,0.7000
13.8900,9.3000,0.7500,0.7500
13.6400,9.3000,0.7500,0.7500
13.3900,9.3000,0.7280,0.7280
13.1400,9.2500,0.7517,0.7517
12.8900,9.2500,0.7500,0.7500
12.6400,9.2500,0.7500,0.7500
12.3900,9.2500,0.7500,0.7500
12.1400,9.2500,0.7018,0.7018
11.8900,9.2000,0.7500,0.7500
11.6400,9.2000,0.7500,0.7500
11.3900,9.2000,0.7500,0.7500
11.1400,9.2000,0.7500,0.7500
10.8900,9.1500,0.7500,0.7500
10.6400,9.1500,0.7500,0.7500
10.3900,9.1500,0.7500,0.7500
10.1400,9.1500,0.7280,0.7280
9.8900,9.1000,0.7433,0.7433
9.6400,9.1000,0.7433,0.7433
9.3900,9.1000,0.7000,0.7000
9.1400,9.1000,0.7433,0.7433
8.8900,9.1000,0.7500,0.7500
8.6400,9.1000,0.7500,0.7500
8.3900,9.1000,0.7071,0.7071
8.1400,9.0500,0.7500,0.7500
7.8900,9.0500,0.7500,0.7500
7.6400,9.0500,0.7500,0.7500
7.3900,9.0500,0.7500,0.7500
7.1400,9.0500,0.7500,0.7500
6.8900,9.0000,0.7500,0.7500
6.6400,9.0000,0.7649,0.7649
6.3900,9.0000,0.7280,0.7280
6.1400,9.0000,0.7000,0.7000
5.8900,8.9500,0.7762,0.7762
5.6400,8.9500,0.8500,0.8500
5.3900,8.9000,0.7649,0.7649
5.1400,8.9000,0.7500,0.7500
4.8900,8.9000,0.7500,0.7500
4.6400,8.9000,0.7500,0.7500
4.3900,8.9000,0.7500,0.7500
4.1400,8.9000,0.7018,0.7018
3.8900,8.8500,0.7500,0.7500
3.6400,8.8500,0.7500,0.7500
3.3900,8.8500,0.7500,0.7500
3.1400,8.8500,0.7433,0.7433
2.8900,8.8000,0.7500,0.7500
2.6400,8.8000,0.7500,0.7500
2.3900,8.8000,0.7500,0.7500
2.1400,8.8000,0.7280,0.7280
1.8900,8.8000,0.7000,0.7000
1.6400,8.7500,0.7500,0.7500
1.3900,8.7500,0.7500,0.7500
1.1400,8.7500,0.7500,0.7500
0.8900,8.7500,0.7018,0.7018
0.6400,8.7500,0.7000,0.7000
0.3900,8.7000,0.7500,0.7500
0.1400,8.6500,0.7762,0.7762
-0.1100,8.6500,0.7649,0.7649
-0.3600,8.6500,0.7500,0.7500
-0.4600,8.4000,0.7649,0.7649
-0.4600,8.1500,0.7500,0.7500
-0.4100,7.9000,0.7500,0.7500
-0.4100,7.6500,0.7500,0.7500
-0.4100,7.4000,0.7762,0.7762
-0.4100,7.1500,0.7159,0.7159
-0.4100,6.9000,0.7071,0.7071
-0.3600,6.6500,0.7500,0.7500
-0.3600,6.4000,0.7500,0.7500
-0.3600,6.1500,0.7280,0.7280
-0.3600,5.9000,0.7018,0.7018
-0.3600,5.6500,0.7433,0.7433
-0.3600,5.4000,0.7000,0.7000
-0.3600,5.1500,0.7018,0.7018
-0.3600,4.9000,0.7000,0.7000
-0.3600,4.6500,0.7433,0.7433
-0.3600,4.4000,0.7071,0.7071
-0.2600,4.1500,0.8000,0.8000
-0.2600,3.9000,0.8000,0.8000
-0.2100,3.6500,0.7500,0.7500
-0.2100,3.4000,0.7500,0.7500
-0.2100,3.1500,0.7500,0.7500
-0.2100,2.9000,0.7500,0.7500
-0.2100,2.6500,0.7500,0.7500
-0.2100,2.4000,0.7500,0.7500
-0.2100,2.1500,0.7500,0.7500
-0.1600,1.9000,0.7500,0.7500
-0.1600,1.6500,0.7500,0.7500
-0.1600,1.4000,0.7159,0.7159
-0.1600,1.1500,0.7000,0.7000
-0.1100,0.9000,0.7280,0.7280
-0.1100,0.6500,0.7500,0.7500
-0.1100,0.4000,0.7071,0.7071
-0.1100,0.1500,0.7000,0.7000
-0.0100,-0.0500,0.8000,0.8000
0.2400,-0.1000,0.7500,0.7500
0.4900,-0.1000,0.7433,0.7433
0.7400,-0.1000,0.7000,0.7000
0.9900,-0.1000,0.7280,0.7280
1.2400,-0.1000,0.7500,0.7500
